SaleID,price
4710,0.0
4711,0.15
4712,0.0
4713,0.02
4714,2.0
4715,2.96
4716,0.03
4717,3.0
4718,0.99
4719,0.0
4720,0.0
4721,0.02
4722,2.0
4723,0.17
4724,0.11000000000000001
4725,3.0
4726,2.98
4727,3.0
4728,3.0
4729,0.0
4730,2.0
4731,0.0
4732,0.01
4733,2.0
4734,2.0
4735,0.0
4736,3.0
4737,0.0
4738,0.12
4739,0.03
4740,2.0
4741,0.03
4742,0.33
4743,0.0
4744,1.7800000000000002
4745,0.0
4746,0.04
4747,0.0
4748,0.22000000000000003
4749,0.0
4750,0.02
4751,3.0
4752,2.0
4753,2.0
4754,0.07
4755,2.0
4756,3.0
4757,0.0
4758,0.04
4759,0.0
4760,0.0
4761,0.04
4762,0.0
4763,0.97
4764,0.01
4765,0.0
4766,2.78
4767,2.0
4768,2.0
4769,3.0
4770,0.0
4771,0.0
4772,3.0
4773,3.0
4774,0.8
4775,0.02
4776,0.99
4777,3.0
4778,3.0
4779,3.0
4780,0.0
4781,3.0
4782,3.0
4783,3.0
4784,0.44000000000000006
4785,0.0
4786,0.45000000000000007
4787,1.88
4788,0.01
4789,0.12
4790,0.0
4791,0.08
4792,0.0
4793,3.0
4794,0.0
4795,0.32
4796,0.0
4797,0.17
4798,3.0
4799,0.04
4800,2.0
4801,0.03
4802,2.67
4803,0.02
4804,0.02
4805,0.0
4806,0.0
4807,0.04
4808,0.04
4809,0.04
4810,0.21000000000000002
4811,0.0
4812,2.94
4813,3.0
4814,0.0
4815,1.96
4816,0.55
4817,0.07
4818,0.0
4819,0.63
4820,0.2
4821,0.0
4822,0.07
4823,0.02
4824,0.0
4825,0.4
4826,0.01
4827,3.0
4828,1.75
4829,0.01
4830,0.3
4831,0.33
4832,0.0
4833,0.03
4834,1.0
4835,2.0
4836,0.05
4837,0.0
4838,2.99
4839,0.71
4840,0.09
4841,0.0
4842,0.01
4843,2.0
4844,0.07
4845,0.0
4846,0.08
4847,0.01
4848,0.0
4849,3.0
4850,0.0
4851,0.02
4852,0.02
4853,0.01
4854,2.0
4855,3.0
4856,0.05
4857,0.0
4858,0.4600000000000001
4859,0.0
4860,0.0
4861,2.0
4862,0.0
4863,2.0
4864,0.08
4865,0.1
4866,3.0
4867,0.0
4868,0.69
4869,0.36
4870,0.06
4871,2.0
4872,3.0
4873,0.21000000000000002
4874,0.01
4875,0.58
4876,3.0
4877,3.0
4878,0.17
4879,0.0
4880,0.02
4881,0.0
4882,0.01
4883,0.0
4884,0.01
4885,1.96
4886,3.0
4887,0.19
4888,0.02
4889,0.01
4890,0.2
4891,3.0
4892,1.56
4893,0.11000000000000001
4894,1.55
4895,0.0
4896,3.0
4897,0.01
4898,2.72
4899,0.01
4900,0.0
4901,0.54
4902,3.0
4903,0.01
4904,0.0
4905,0.03
4906,0.28
4907,0.28
4908,0.02
4909,0.45000000000000007
4910,0.0
4911,3.0
4912,0.42000000000000004
4913,0.63
4914,0.06
4915,0.04
4916,1.7600000000000002
4917,0.0
4918,0.06
4919,0.01
4920,0.11000000000000001
4921,0.0
4922,0.0
4923,0.0
4924,0.06
4925,0.05
4926,0.0
4927,1.66
4928,2.0
4929,0.2
4930,3.0
4931,1.98
4932,0.0
4933,0.03
4934,0.0
4935,0.01
4936,0.01
4937,0.25
4938,1.05
4939,0.29
4940,2.0
4941,0.33
4942,3.0
4943,0.0
4944,1.93
4945,3.0
4946,0.03
4947,0.3
4948,0.57
4949,0.19
4950,0.49
4951,0.52
4952,3.0
4953,0.36
4954,1.44
4955,0.06
4956,0.03
4957,0.0
4958,0.0
4959,0.01
4960,0.0
4961,0.02
4962,0.0
4963,0.0
4964,0.94
4965,0.05
4966,2.0
4967,2.0
4968,0.04
4969,0.0
4970,0.14
4971,0.8600000000000001
4972,0.01
4973,3.0
4974,2.92
4975,0.0
4976,3.0
4977,2.47
4978,0.15
4979,2.01
4980,0.83
4981,0.23000000000000004
4982,3.0
4983,3.0
4984,0.2
4985,2.0
4986,3.0
4987,0.0
4988,2.0
4989,2.0
4990,0.04
4991,0.0
4992,0.19
4993,3.0
4994,0.0
4995,0.05
4996,0.18
4997,3.0
4998,0.02
4999,0.0
5000,3.0
5001,0.02
5002,0.0
5003,0.0
5004,0.05
5005,0.02
5006,2.0
5007,0.0
5008,0.0
5009,0.0
5010,0.0
5011,0.43000000000000005
5012,3.0
5013,0.0
5014,2.49
5015,0.06
5016,0.0
5017,0.01
5018,0.04
5019,0.01
5020,0.0
5021,1.88
5022,2.0
5023,0.06
5024,0.0
5025,3.0
5026,0.0
5027,0.02
5028,0.08
5029,0.0
5030,0.01
5031,2.0
5032,0.0
5033,3.0
5034,0.01
5035,2.46
5036,2.2
5037,0.0
5038,0.02
5039,0.08
5040,1.81
5041,2.88
5042,0.0
5043,0.0
5044,2.0
5045,0.15
5046,0.02
5047,0.13
5048,1.34
5049,0.0
5050,0.0
5051,0.58
5052,0.07
5053,1.53
5054,2.0
5055,0.0
5056,3.0
5057,0.01
5058,2.0
5059,0.02
5060,0.04
5061,0.01
5062,0.03
5063,3.0
5064,0.04
5065,0.01
5066,0.06
5067,2.53
5068,3.0
5069,0.09
5070,0.0
5071,0.03
5072,1.97
5073,2.0
5074,0.0
5075,0.02
5076,1.94
5077,0.09
5078,3.0
5079,0.01
5080,2.01
5081,0.0
5082,0.0
5083,0.05
5084,0.0
5085,1.79
5086,3.0
5087,0.04
5088,3.0
5089,0.0
5090,3.0
5091,0.03
5092,0.0
5093,0.0
5094,0.05
5095,3.0
5096,3.0
5097,0.0
5098,0.0
5099,0.28
5100,3.0
5101,0.05
5102,3.0
5103,2.0
5104,0.0
5105,0.04
5106,0.14
5107,3.0
5108,0.02
5109,0.0
5110,0.99
5111,3.0
5112,0.0
5113,0.03
5114,0.05
5115,0.03
5116,0.0
5117,0.0
5118,3.0
5119,2.0
5120,0.02
5121,0.04
5122,0.23000000000000004
5123,0.03
5124,0.02
5125,0.0
5126,2.0
5127,0.08
5128,3.0
5129,0.0
5130,1.42
5131,3.0
5132,0.2
5133,0.0
5134,2.0
5135,0.18
5136,0.0
5137,3.0
5138,2.0
5139,3.0
5140,0.02
5141,0.0
5142,3.0
5143,0.03
5144,3.0
5145,0.0
5146,0.0
5147,0.27
5148,0.27
5149,0.0
5150,0.0
5151,2.01
5152,3.0
5153,0.03
5154,3.0
5155,3.0
5156,0.0
5157,0.11000000000000001
5158,2.03
5159,0.0
5160,0.02
5161,0.05
5162,0.0
5163,0.4600000000000001
5164,0.08
5165,0.02
5166,0.0
5167,3.0
5168,0.01
5169,0.0
5170,2.0
5171,3.0
5172,2.0
5173,0.0
5174,0.0
5175,0.01
5176,0.22000000000000003
5177,0.0
5178,1.94
5179,0.66
5180,0.0
5181,2.0
5182,0.04
5183,3.0
5184,0.05
5185,3.0
5186,2.0
5187,0.18
5188,3.0
5189,0.0
5190,0.19
5191,0.11000000000000001
5192,0.01
5193,1.0
5194,0.01
5195,0.29
5196,2.0
5197,0.0
5198,0.03
5199,2.0
5200,0.0
5201,0.01
5202,0.02
5203,0.04
5204,0.0
5205,1.83
5206,3.0
5207,1.99
5208,0.0
5209,3.0
5210,1.8400000000000003
5211,0.13
5212,0.04
5213,0.0
5214,0.21000000000000002
5215,0.02
5216,0.01
5217,0.02
5218,0.0
5219,1.03
5220,0.0
5221,0.01
5222,0.03
5223,0.0
5224,2.0
5225,0.28
5226,2.0
5227,0.0
5228,0.0
5229,0.09
5230,0.01
5231,0.31
5232,1.98
5233,0.0
5234,2.53
5235,0.13
5236,0.02
5237,2.0
5238,0.02
5239,3.0
5240,0.02
5241,0.05
5242,1.53
5243,0.0
5244,0.04
5245,1.0
5246,0.0
5247,0.0
5248,0.14
5249,0.02
5250,0.02
5251,2.74
5252,0.02
5253,0.06
5254,1.7600000000000002
5255,0.49
5256,3.0
5257,0.09
5258,3.0
5259,0.04
5260,3.0
5261,0.0
5262,3.0
5263,0.0
5264,0.14
5265,0.26
5266,0.0
5267,0.24
5268,3.0
5269,0.82
5270,0.02
5271,0.09
5272,0.27
5273,0.02
5274,3.0
5275,0.4600000000000001
5276,0.57
5277,0.0
5278,0.0
5279,3.0
5280,0.42000000000000004
5281,0.0
5282,3.0
5283,0.0
5284,2.0
5285,0.09
5286,3.0
5287,3.0
5288,3.0
5289,1.22
5290,1.62
5291,3.0
5292,0.0
5293,2.39
5294,0.0
5295,0.03
5296,0.19
5297,1.98
5298,1.91
5299,0.02
5300,0.0
5301,0.12
5302,1.12
5303,0.01
5304,1.64
5305,0.0
5306,0.07
5307,3.0
5308,0.02
5309,0.08
5310,0.02
5311,0.03
5312,0.0
5313,0.0
5314,0.0
5315,3.0
5316,0.16
5317,0.02
5318,0.0
5319,0.0
5320,0.0
5321,0.04
5322,2.0
5323,1.91
5324,1.8600000000000003
5325,0.51
5326,0.1
5327,1.96
5328,0.01
5329,1.06
5330,0.0
5331,0.06
5332,0.0
5333,2.0
5334,0.21000000000000002
5335,0.0
5336,3.0
5337,0.02
5338,0.1
5339,0.01
5340,0.32
5341,0.0
5342,0.16
5343,2.66
5344,0.8900000000000001
5345,3.0
5346,1.49
5347,3.0
5348,0.01
5349,0.0
5350,1.7600000000000002
5351,0.19
5352,0.0
5353,3.0
5354,1.89
5355,0.02
5356,0.01
5357,0.01
5358,2.61
5359,3.0
5360,0.02
5361,0.07
5362,0.01
5363,0.97
5364,1.96
5365,0.02
5366,2.97
5367,0.04
5368,3.0
5369,3.0
5370,0.36
5371,1.0
5372,2.47
5373,0.0
5374,0.05
5375,0.02
5376,2.0
5377,0.11000000000000001
5378,0.06
5379,0.08
5380,0.0
5381,3.0
5382,3.0
5383,3.0
5384,1.98
5385,0.04
5386,3.0
5387,0.0
5388,0.06
5389,0.0
5390,0.02
5391,1.28
5392,0.01
5393,0.0
5394,0.01
5395,0.55
5396,3.0
5397,0.66
5398,1.96
5399,0.09
5400,0.0
5401,0.0
5402,3.0
5403,0.08
5404,0.0
5405,0.12
5406,3.0
5407,0.17
5408,1.87
5409,0.01
5410,0.0
5411,0.1
5412,0.0
5413,0.0
5414,0.02
5415,0.21000000000000002
5416,0.2
5417,3.0
5418,0.0
5419,0.04
5420,1.16
5421,0.01
5422,3.0
5423,0.02
5424,1.42
5425,0.09
5426,0.0
5427,0.17
5428,3.0
5429,0.0
5430,0.0
5431,0.02
5432,0.07
5433,0.01
5434,0.07
5435,0.0
5436,0.0
5437,2.99
5438,0.54
5439,0.02
5440,0.0
5441,0.01
5442,0.94
5443,0.34
5444,0.8400000000000001
5445,3.0
5446,0.12
5447,0.0
5448,0.03
5449,0.0
5450,0.0
5451,0.0
5452,0.0
5453,0.03
5454,0.47
5455,0.0
5456,0.05
5457,3.0
5458,0.0
5459,2.62
5460,0.0
5461,0.0
5462,0.0
5463,0.02
5464,3.0
5465,2.0
5466,0.18
5467,0.02
5468,0.01
5469,0.04
5470,3.0
5471,0.0
5472,0.0
5473,0.01
5474,0.42000000000000004
5475,0.02
5476,0.04
5477,3.0
5478,0.0
5479,0.08
5480,0.0
5481,0.19
5482,0.18
5483,0.07
5484,0.07
5485,0.02
5486,2.0
5487,0.0
5488,3.0
5489,0.0
5490,0.01
5491,0.16
5492,0.03
5493,0.03
5494,2.0
5495,0.0
5496,0.01
5497,2.0
5498,0.1
5499,3.0
5500,0.02
5501,0.08
5502,0.0
5503,2.0
5504,0.1
5505,0.0
5506,0.0
5507,0.01
5508,0.0
5509,0.05
5510,0.0
5511,0.04
5512,0.0
5513,1.92
5514,0.0
5515,1.06
5516,0.02
5517,1.7000000000000002
5518,0.0
5519,0.0
5520,0.06
5521,0.0
5522,2.95
5523,0.04
5524,3.0
5525,0.02
5526,0.29
5527,3.0
5528,0.19
5529,3.0
5530,0.11000000000000001
5531,2.0
5532,0.07
5533,0.0
5534,0.0
5535,3.0
5536,0.0
5537,0.0
5538,0.0
5539,0.04
5540,1.9
5541,3.0
5542,0.02
5543,0.07
5544,2.6
5545,0.0
5546,0.0
5547,0.23000000000000004
5548,0.0
5549,2.0
5550,3.0
5551,0.99
5552,0.0
5553,1.05
5554,0.0
5555,0.01
5556,3.0
5557,0.16
5558,0.04
5559,3.0
5560,0.0
5561,1.0
5562,1.93
5563,0.29
5564,0.33
5565,1.48
5566,0.0
5567,3.0
5568,0.0
5569,0.0
5570,0.25
5571,3.0
5572,1.96
5573,0.0
5574,0.0
5575,0.4600000000000001
5576,0.0
5577,1.88
5578,0.06
5579,0.01
5580,0.2
5581,0.0
5582,2.79
5583,0.0
5584,0.95
5585,1.0
5586,0.04
5587,0.0
5588,0.02
5589,0.0
5590,0.0
5591,0.0
5592,0.06
5593,3.0
5594,1.87
5595,0.5
5596,3.0
5597,0.0
5598,0.04
5599,0.02
5600,0.06
5601,0.0
5602,0.01
5603,3.0
5604,0.74
5605,0.0
5606,0.0
5607,0.18
5608,0.18
5609,0.01
5610,0.0
5611,0.0
5612,0.08
5613,0.01
5614,2.0
5615,3.0
5616,0.0
5617,0.0
5618,0.1
5619,0.0
5620,3.0
5621,0.12
5622,0.05
5623,0.0
5624,3.0
5625,0.01
5626,2.98
5627,0.8700000000000001
5628,0.0
5629,0.02
5630,3.0
5631,0.0
5632,3.0
5633,2.62
5634,2.0
5635,0.25
5636,0.01
5637,0.0
5638,0.0
5639,0.0
5640,2.0
5641,0.07
5642,2.0
5643,0.0
5644,0.01
5645,2.99
5646,0.25
5647,2.97
5648,0.0
5649,2.02
5650,3.0
5651,0.0
5652,0.01
5653,0.02
5654,0.8700000000000001
5655,3.0
5656,0.0
5657,0.01
5658,0.0
5659,0.0
5660,0.0
5661,0.0
5662,0.0
5663,3.0
5664,0.8600000000000001
5665,3.0
5666,0.0
5667,0.06
5668,0.28
5669,0.08
5670,0.1
5671,0.02
5672,0.04
5673,0.0
5674,0.02
5675,1.56
5676,2.85
5677,0.0
5678,2.0
5679,1.4
5680,0.01
5681,2.0
5682,0.32
5683,1.12
5684,0.0
5685,0.03
5686,0.06
5687,1.98
5688,0.33
5689,0.11000000000000001
5690,0.0
5691,3.0
5692,0.0
5693,0.43000000000000005
5694,0.12
5695,0.05
5696,0.0
5697,2.0
5698,0.19
5699,1.18
5700,2.0
5701,2.0
5702,1.22
5703,0.06
5704,0.02
5705,0.32
5706,1.98
5707,3.0
5708,0.1
5709,0.08
5710,0.0
5711,0.0
5712,0.0
5713,3.0
5714,0.0
5715,0.14
5716,0.07
5717,3.0
5718,0.35
5719,3.0
5720,0.75
5721,0.7
5722,3.0
5723,0.03
5724,0.0
5725,0.05
5726,0.24
5727,0.0
5728,0.16
5729,0.19
5730,0.17
5731,0.15
5732,3.0
5733,1.35
5734,2.0
5735,0.2
5736,0.01
5737,3.0
5738,2.93
5739,2.0
5740,0.0
5741,0.0
5742,0.01
5743,0.11000000000000001
5744,0.07
5745,0.0
5746,0.0
5747,0.0
5748,3.0
5749,3.0
5750,0.09
5751,0.03
5752,3.0
5753,0.96
5754,2.0
5755,1.0
5756,0.01
5757,0.0
5758,0.17
5759,0.0
5760,0.03
5761,0.0
5762,0.0
5763,2.0
5764,0.13
5765,0.0
5766,0.9100000000000001
5767,0.0
5768,0.28
5769,0.03
5770,0.07
5771,0.0
5772,0.0
5773,1.27
5774,2.0
5775,0.0
5776,0.0
5777,0.8400000000000001
5778,0.8600000000000001
5779,0.06
5780,0.09
5781,0.0
5782,0.57
5783,0.35
5784,0.08
5785,3.0
5786,3.0
5787,0.04
5788,1.01
5789,3.0
5790,3.0
5791,0.04
5792,2.57
5793,2.0
5794,0.8700000000000001
5795,3.0
5796,3.0
5797,3.0
5798,3.0
5799,0.05
5800,0.01
5801,0.3
5802,2.99
5803,2.69
5804,1.44
5805,0.03
5806,0.15
5807,0.0
5808,0.55
5809,0.07
5810,0.0
5811,0.02
5812,0.05
5813,0.02
5814,3.0
5815,0.42000000000000004
5816,3.0
5817,0.0
5818,0.0
5819,3.0
5820,0.01
5821,2.0
5822,1.0
5823,2.0
5824,0.0
5825,0.0
5826,0.0
5827,0.0
5828,0.1
5829,0.0
5830,0.37
5831,0.0
5832,0.01
5833,0.01
5834,2.0
5835,0.03
5836,0.02
5837,0.0
5838,2.0
5839,3.0
5840,3.0
5841,0.0
5842,3.0
5843,0.51
5844,0.03
5845,0.04
5846,0.0
5847,0.18
5848,2.0
5849,2.0
5850,3.0
5851,0.02
5852,0.0
5853,0.0
5854,0.04
5855,2.19
5856,3.0
5857,0.0
5858,3.0
5859,0.7
5860,2.22
5861,0.0
5862,0.12
5863,2.0
5864,0.0
5865,0.07
5866,0.99
5867,0.0
5868,0.1
5869,2.0
5870,0.05
5871,2.0
5872,3.0
5873,0.8700000000000001
5874,2.0
5875,0.02
5876,0.0
5877,0.05
5878,0.02
5879,0.0
5880,0.0
5881,0.2
5882,3.0
5883,0.01
5884,2.0
5885,0.0
5886,0.15
5887,0.0
5888,2.98
5889,0.0
5890,0.01
5891,0.0
5892,2.92
5893,0.17
5894,0.01
5895,0.07
5896,0.13
5897,0.06
5898,1.7800000000000002
5899,0.0
5900,1.19
5901,2.0
5902,0.0
5903,0.0
5904,3.0
5905,0.07
5906,0.9100000000000001
5907,0.0
5908,0.0
5909,0.29
5910,3.0
5911,3.0
5912,0.99
5913,1.48
5914,0.06
5915,0.02
5916,0.0
5917,2.0
5918,0.01
5919,3.0
5920,2.0
5921,0.06
5922,0.02
5923,0.0
5924,0.0
5925,0.53
5926,2.0
5927,0.23000000000000004
5928,2.0
5929,0.02
5930,0.0
5931,0.01
5932,0.0
5933,0.26
5934,0.0
5935,0.03
5936,2.02
5937,0.2
5938,2.5
5939,3.0
5940,0.0
5941,0.06
5942,0.01
5943,0.03
5944,0.08
5945,0.0
5946,1.97
5947,0.06
5948,0.01
5949,0.01
5950,0.05
5951,0.03
5952,0.0
5953,3.0
5954,0.25
5955,2.0
5956,0.0
5957,0.99
5958,0.02
5959,1.77
5960,0.0
5961,2.0
5962,0.1
5963,0.01
5964,0.99
5965,0.09
5966,0.04
5967,3.0
5968,0.13
5969,0.0
5970,0.32
5971,0.0
5972,2.0
5973,0.0
5974,0.02
5975,1.9
5976,0.01
5977,0.2
5978,3.0
5979,0.03
5980,2.0
5981,0.18
5982,0.0
5983,3.0
5984,0.26
5985,0.01
5986,0.44000000000000006
5987,1.95
5988,3.0
5989,0.0
5990,3.0
5991,3.0
5992,2.0
5993,2.0
5994,3.0
5995,0.0
5996,0.98
5997,3.0
5998,0.06
5999,0.0
6000,0.03
6001,0.0
6002,3.0
6003,0.22000000000000003
6004,0.55
6005,0.03
6006,2.48
6007,1.57
6008,0.12
6009,0.4
6010,0.01
6011,0.0
6012,3.0
6013,0.27
6014,3.0
6015,0.24
6016,0.0
6017,0.0
6018,3.0
6019,0.01
6020,3.0
6021,2.97
6022,2.0
6023,0.99
6024,1.95
6025,0.0
6026,3.0
6027,0.09
6028,0.14
6029,3.0
6030,0.12
6031,0.0
6032,0.04
6033,0.28
6034,0.02
6035,0.01
6036,2.45
6037,0.04
6038,3.0
6039,0.0
6040,2.97
6041,0.0
6042,3.0
6043,1.56
6044,0.13
6045,0.01
6046,0.05
6047,1.8000000000000003
6048,2.0
6049,1.0
6050,0.21000000000000002
6051,0.04
6052,0.25
6053,0.06
6054,1.6800000000000002
6055,3.0
6056,0.0
6057,0.05
6058,2.0
6059,0.02
6060,0.01
6061,0.62
6062,0.01
6063,0.07
6064,0.0
6065,2.66
6066,0.0
6067,0.01
6068,2.0
6069,3.0
6070,3.0
6071,0.3
6072,0.0
6073,0.0
6074,0.14
6075,3.0
6076,0.16
6077,0.66
6078,0.0
6079,0.04
6080,0.08
6081,0.0
6082,0.02
6083,2.0
6084,0.0
6085,0.0
6086,0.08
6087,0.35
6088,0.06
6089,2.0
6090,0.0
6091,0.02
6092,3.0
6093,0.15
6094,2.0
6095,0.0
6096,3.0
6097,0.0
6098,3.0
6099,2.02
6100,0.02
6101,0.0
6102,0.02
6103,0.0
6104,3.0
6105,3.0
6106,2.0
6107,0.0
6108,0.49
6109,0.15
6110,0.0
6111,1.0
6112,3.0
6113,0.18
6114,2.0
6115,0.0
6116,0.55
6117,0.18
6118,0.04
6119,0.82
6120,3.0
6121,3.0
6122,2.0
6123,0.0
6124,0.06
6125,3.0
6126,0.18
6127,0.06
6128,0.01
6129,3.0
6130,0.24
6131,0.02
6132,0.52
6133,0.0
6134,0.0
6135,0.05
6136,0.05
6137,0.0
6138,3.0
6139,0.02
6140,0.0
6141,2.0
6142,0.0
6143,0.27
6144,0.2
6145,0.0
6146,2.0
6147,0.05
6148,3.0
6149,0.53
6150,0.29
6151,0.0
6152,0.07
6153,3.0
6154,0.16
6155,0.0
6156,0.12
6157,0.04
6158,0.14
6159,2.81
6160,0.01
6161,0.0
6162,0.25
6163,0.01
6164,0.31
6165,0.01
6166,0.0
6167,3.0
6168,3.0
6169,0.11000000000000001
6170,0.01
6171,0.03
6172,0.11000000000000001
6173,3.0
6174,2.84
6175,0.01
6176,2.94
6177,0.06
6178,0.01
6179,0.11000000000000001
6180,2.0
6181,0.44000000000000006
6182,0.26
6183,3.0
6184,0.0
6185,2.0
6186,0.01
6187,3.0
6188,0.0
6189,0.14
6190,0.0
6191,0.24
6192,0.39
6193,0.0
6194,0.01
6195,0.97
6196,0.0
6197,0.19
6198,0.0
6199,0.4600000000000001
6200,0.0
6201,0.0
6202,0.8500000000000001
6203,1.99
6204,0.0
6205,0.29
6206,0.0
6207,2.0
6208,0.9200000000000002
6209,0.06
6210,0.15
6211,0.58
6212,0.0
6213,0.0
6214,2.0
6215,0.07
6216,0.08
6217,2.0
6218,1.05
6219,0.0
6220,0.02
6221,0.69
6222,0.02
6223,3.0
6224,0.0
6225,0.03
6226,0.07
6227,0.03
6228,3.0
6229,0.0
6230,0.03
6231,0.23000000000000004
6232,1.91
6233,0.0
6234,0.0
6235,0.3
6236,0.01
6237,2.99
6238,2.0
6239,0.0
6240,0.0
6241,3.0
6242,0.0
6243,0.0
6244,2.0
6245,0.03
6246,0.09
6247,0.01
6248,0.18
6249,0.0
6250,3.0
6251,0.28
6252,3.0
6253,0.36
6254,0.0
6255,0.98
6256,0.0
6257,0.01
6258,0.01
6259,0.9000000000000001
6260,0.0
6261,0.0
6262,0.09
6263,0.0
6264,2.0
6265,0.32
6266,2.0
6267,0.0
6268,0.31
6269,0.18
6270,0.01
6271,3.0
6272,3.0
6273,0.08
6274,0.0
6275,2.0
6276,0.02
6277,0.26
6278,0.0
6279,0.05
6280,0.19
6281,0.06
6282,0.03
6283,0.01
6284,0.05
6285,0.14
6286,0.26
6287,0.0
6288,0.1
6289,0.0
6290,2.0
6291,1.8400000000000003
6292,1.52
6293,2.0
6294,2.58
6295,0.02
6296,3.0
6297,0.0
6298,0.02
6299,0.01
6300,0.0
6301,0.0
6302,0.0
6303,0.04
6304,0.06
6305,0.0
6306,0.04
6307,0.0
6308,0.05
6309,0.11000000000000001
6310,0.0
6311,1.0
6312,0.04
6313,0.01
6314,2.0
6315,0.01
6316,2.0
6317,0.0
6318,0.0
6319,0.66
6320,2.0
6321,2.0
6322,2.0
6323,0.01
6324,0.0
6325,0.01
6326,0.0
6327,0.0
6328,0.0
6329,0.28
6330,3.0
6331,0.15
6332,0.0
6333,0.21000000000000002
6334,2.98
6335,2.01
6336,0.0
6337,2.0
6338,0.0
6339,0.06
6340,0.02
6341,1.0
6342,0.0
6343,0.08
6344,0.8600000000000001
6345,0.03
6346,0.0
6347,0.0
6348,0.13
6349,3.0
6350,0.01
6351,3.0
6352,2.0
6353,0.19
6354,0.0
6355,0.0
6356,0.01
6357,1.0
6358,1.75
6359,0.0
6360,2.0
6361,0.0
6362,0.32
6363,0.24
6364,0.0
6365,2.0
6366,2.97
6367,2.0
6368,0.41
6369,0.0
6370,0.07
6371,0.04
6372,3.0
6373,0.0
6374,0.09
6375,0.02
6376,2.99
6377,0.02
6378,0.0
6379,0.04
6380,1.18
6381,0.09
6382,0.03
6383,0.08
6384,0.18
6385,0.0
6386,0.0
6387,0.26
6388,0.0
6389,0.0
6390,3.0
6391,2.0
6392,3.0
6393,0.62
6394,0.0
6395,0.01
6396,0.0
6397,2.0
6398,0.0
6399,2.0
6400,3.0
6401,0.0
6402,1.99
6403,1.03
6404,3.0
6405,0.12
6406,3.0
6407,0.03
6408,0.0
6409,0.21000000000000002
6410,0.0
6411,2.47
6412,2.0
6413,0.64
6414,1.8200000000000003
6415,0.0
6416,2.92
6417,0.02
6418,0.0
6419,0.14
6420,3.0
6421,2.72
6422,0.04
6423,0.73
6424,0.0
6425,0.0
6426,0.0
6427,0.0
6428,3.0
6429,3.0
6430,3.0
6431,0.06
6432,0.0
6433,0.05
6434,3.0
6435,3.0
6436,0.59
6437,0.0
6438,2.0
6439,0.07
6440,2.0
6441,2.0
6442,0.02
6443,2.0
6444,2.14
6445,0.0
6446,0.0
6447,0.01
6448,0.0
6449,0.26
6450,0.33
6451,0.0
6452,0.19
6453,0.0
6454,0.0
6455,1.58
6456,0.0
6457,0.0
6458,1.63
6459,0.12
6460,0.01
6461,0.0
6462,1.98
6463,3.0
6464,0.0
6465,0.01
6466,0.0
6467,0.77
6468,0.07
6469,0.8600000000000001
6470,3.0
6471,2.51
6472,3.0
6473,2.0
6474,0.0
6475,2.04
6476,0.11000000000000001
6477,3.0
6478,0.06
6479,2.94
6480,3.0
6481,3.0
6482,0.04
6483,2.0
6484,0.06
6485,0.13
6486,0.0
6487,3.0
6488,3.0
6489,0.01
6490,0.54
6491,1.79
6492,1.96
6493,0.36
6494,0.02
6495,3.0
6496,0.0
6497,2.0
6498,0.53
6499,2.0
6500,2.0
6501,1.11
6502,3.0
6503,0.0
6504,0.0
6505,0.01
6506,2.12
6507,0.0
6508,0.16
6509,3.0
6510,0.02
6511,0.0
6512,0.0
6513,0.94
6514,0.21000000000000002
6515,0.0
6516,2.97
6517,0.01
6518,3.0
6519,0.0
6520,3.0
6521,0.02
6522,0.61
6523,3.0
6524,0.0
6525,1.98
6526,1.96
6527,0.0
6528,0.73
6529,0.0
6530,2.06
6531,0.0
6532,0.07
6533,3.0
6534,0.01
6535,3.0
6536,0.03
6537,0.0
6538,3.0
6539,3.0
6540,0.0
6541,0.23000000000000004
6542,0.0
6543,0.0
6544,3.0
6545,2.0
6546,0.0
6547,0.04
6548,0.0
6549,0.0
6550,0.0
6551,0.03
6552,0.4
6553,2.99
6554,0.1
6555,0.7
6556,0.26
6557,2.83
6558,0.13
6559,0.04
6560,0.8400000000000001
6561,0.0
6562,0.0
6563,2.0
6564,0.04
6565,0.71
6566,0.04
6567,0.0
6568,3.0
6569,0.01
6570,0.0
6571,2.0
6572,0.43000000000000005
6573,2.74
6574,3.0
6575,0.01
6576,0.05
6577,3.0
6578,0.0
6579,0.0
6580,0.2
6581,0.01
6582,0.0
6583,0.08
6584,2.0
6585,2.97
6586,3.0
6587,0.0
6588,0.0
6589,0.02
6590,0.16
6591,0.02
6592,3.0
6593,0.02
6594,0.1
6595,0.04
6596,0.0
6597,0.0
6598,3.0
6599,3.0
6600,2.28
6601,0.02
6602,3.0
6603,0.0
6604,1.64
6605,2.76
6606,0.0
6607,0.26
6608,2.0
6609,0.0
6610,1.96
6611,1.59
6612,0.0
6613,0.0
6614,0.03
6615,0.03
6616,0.06
6617,0.02
6618,0.0
6619,0.0
6620,1.96
6621,1.6
6622,0.3
6623,0.0
6624,0.0
6625,3.0
6626,0.57
6627,3.0
6628,0.0
6629,0.03
6630,0.0
6631,0.0
6632,0.9200000000000002
6633,0.0
6634,0.06
6635,2.0
6636,3.0
6637,0.05
6638,1.41
6639,0.02
6640,0.0
6641,3.0
6642,0.0
6643,0.0
6644,0.18
6645,2.0
6646,0.06
6647,0.0
6648,0.0
6649,1.16
6650,0.51
